"class","lepton_pT","lepton_eta","lepton_phi","missing_energy_magnitude","missing_energy_phi","jet1pt","jet1eta","jet1phi","jet1b.tag","jet2pt","jet2eta","jet2phi","jet2b.tag","jet3pt","jet3eta","jet3phi","jet3b.tag","jet4pt","jet4eta","jet4phi","jet4b.tag","m_jj","m_jjj","m_lv","m_jlv","m_bb","m_wbb","m_wwbb","id"
0,0.524138033,0.525888979,0.836592555,4.295309544,1.382658601,1.107439637,-0.138657629,-0.246638715,0,0.791303456,1.112283111,-0.172755226,0,1.735314369,-0.322055161,-0.932155192,2.548224449,0.658172965,1.337886214,0.424346298,3.101961374,0.794898212,0.884542942,0.987170994,0.938452363,1.209736347,1.198506236,1.182198286,7123
0,1.512570143,-0.179264396,-0.178351417,0.736780524,0.331197739,0.583446324,0.188118249,1.600088,2.173076153,0.727722228,-0.726527214,1.187790155,0,0.298029393,-1.602775097,-0.986519217,0,1.321944237,-0.750001609,-0.955825448,1.550980687,0.761130393,0.741534173,0.990976095,0.926956594,0.871712685,0.82425648,0.767858088,7124
1,0.534935594,-1.835985184,-1.188756585,1.670244098,-0.67027384,1.143990874,-0.97639215,-0.177341804,1.086538076,1.101529717,-0.895546198,-1.247463465,1.107436061,2.808185101,-0.030775564,1.068880439,0,1.467258215,-1.188899517,0.509802759,0,0.966361463,1.009258986,0.981405795,0.861511648,1.35833621,0.896447301,0.803559244,7125
1,0.972327352,0.464528948,0.224025682,0.795849383,-1.028413415,1.348641515,-0.172325447,0.743023813,2.173076153,1.01503408,0.606197417,-1.2629987,0,1.049864292,-0.12180043,-1.653865814,0,0.79715842,0.233562633,-0.3276622,0,0.898106217,0.507593513,1.101049781,1.126211524,0.879826903,0.880245984,0.784616649,7126
0,1.357744455,0.303824097,-0.723228037,0.412511081,1.387908936,1.386017203,-1.226920247,0.510740578,0,0.558381975,-0.839206576,0.101988167,0,1.548804641,0.094838753,-1.354308724,2.548224449,0.909855962,-0.09207125,-1.629488707,1.550980687,0.760377765,1.111575007,0.987949669,0.688168347,0.242795825,1.113115072,1.023702621,7127
1,0.985869944,0.978784502,-1.303612828,1.066203952,-0.816523373,0.278211117,1.254595876,1.251385927,0,0.61931926,0.615911186,1.029108763,2.214872122,0.265012592,0.700154126,0.692215204,0,0.823446453,-0.647564352,0.038682401,1.550980687,0.266232967,0.607707977,0.99048847,0.862495184,0.70413959,0.700076699,0.587375402,7128
1,0.790233254,-1.167842627,1.478012323,0.89294529,0.149781391,0.594439209,-2.69444108,0.583918095,0,0.878428638,-1.542481065,-1.076020956,2.214872122,0.445375711,0.324221432,-0.868915379,0,0.776712239,-1.758550644,1.612413049,0,0.88933152,1.041770816,1.08305037,0.733193457,0.850404024,0.916607618,0.803314805,7129
1,1.217376471,0.539524555,1.636147738,0.421444505,0.637374938,3.098614216,1.135768294,0.137091577,0,1.594316006,-0.352548361,-1.323475122,1.107436061,1.280103922,-1.038420916,-1.458044291,0,2.1361413,-0.74167335,1.551372766,3.101961374,1.07093668,0.846989036,0.984659314,0.823499739,0.979038358,0.775325239,0.711587489,7130
1,0.691042304,0.544394374,0.62130636,1.464012504,1.439618945,1.714337468,-1.323962808,0.116025321,0,2.77843833,0.310899824,-1.455524683,0,0.891453862,-1.09030509,-0.253711104,1.274112225,1.041782618,-0.998182952,0.8532933,3.101961374,6.278149128,3.387677908,0.987112045,1.315896749,0.618806124,1.988759756,1.789892793,7131
0,0.363822073,0.963200986,-1.629316568,1.229561806,0.067908071,0.602500618,2.114115477,-1.727378011,0,0.857906401,0.609111547,1.413605809,2.214872122,1.59376359,-0.547796786,0.039291751,2.548224449,0.919348836,0.919808924,-1.061258793,0,0.888031602,0.915073574,0.989831388,0.798894525,1.42827487,1.284266114,1.040625334,7132
0,0.577942729,-1.94701767,-1.417359591,0.54921478,1.052735686,1.309341908,-1.110073209,-0.18621181,0,1.194194674,-0.494368911,1.724865317,0,1.566366792,0.329682887,1.680753469,2.548224449,1.86474216,-1.121440768,0.525340259,3.101961374,1.009426236,1.04859376,0.990078211,0.764002502,1.688561678,0.997385442,0.873940945,7133
1,0.427143216,-1.574961543,1.549589396,1.0174824,-0.610233307,1.835350633,0.265356183,1.344521046,0,1.565735936,-0.923716068,-0.246547595,1.107436061,0.803818882,-0.407618552,-1.568436623,0,2.409487247,-0.027111033,-0.210575789,3.101961374,1.339734197,1.841923118,0.991568029,0.788233817,0.835242152,1.578136444,1.254056334,7134
1,1.898719311,0.62133795,-0.643327951,1.748700142,-1.007278919,1.157365561,-1.063532352,1.134412766,0,0.565810323,0.891781271,0.996928692,2.214872122,0.814883053,0.652821243,0.096984223,0,0.368761837,-0.659223855,-0.680034161,3.101961374,2.26924324,1.250309706,0.983961701,1.08731842,0.571899354,0.900076032,1.13108182,7135
1,0.391090453,-0.92435056,1.12678504,1.63126862,-0.036007196,0.49257201,0.459441245,-1.451853514,0,0.519729614,0.632424533,1.520133138,0,0.607298613,0.965036392,0.125830457,0,0.957563758,0.6757918,-0.847617626,3.101961374,0.838437378,0.644126594,0.990445435,0.931807995,0.524181962,0.717078149,0.664418638,7136
1,1.499942541,0.913528562,-0.914655089,0.895264626,-0.492149264,0.956287742,0.053446982,1.056800246,2.173076153,1.090072513,0.069027804,-1.437215328,2.214872122,0.735326529,-0.478617936,0.611223817,0,1.488921523,-1.184735417,0.371074706,0,0.998706222,1.054275751,0.98335129,1.3303895,1.17026341,0.99165684,0.884689033,7137
1,1.289299011,1.01482141,-1.29972887,1.314984202,-0.635308504,0.624577999,2.077476978,0.311719805,0,0.500592291,-0.727498591,-1.530981421,2.214872122,0.694582403,-0.208274052,0.886927307,0,1.550260067,-0.792475581,0.488716096,3.101961374,1.808240294,1.593938112,1.017893553,1.54028964,0.774826467,1.254587889,1.196491241,7138
1,0.978732646,-0.346787065,-1.512240767,0.563829482,0.066980653,0.694932342,0.003935484,0.629376829,0,0.867852807,-0.011596211,-1.006112456,2.214872122,0.402348489,-1.03204906,1.297431469,0,1.110910177,0.933966994,-0.328217149,3.101961374,0.784284234,0.958214939,1.018018842,0.659423769,0.734014511,0.764382482,0.687846661,7139
1,0.776141584,0.335965067,-1.607676983,0.70815748,0.264894575,0.496785939,-0.459492117,0.560634315,2.173076153,0.908771455,-1.028624415,-0.520079255,0,1.00753963,0.839422226,1.436115265,2.548224449,0.935900509,-0.314435065,-0.999108613,0,0.653011084,0.854201555,1.020012259,0.670858085,0.909723878,0.868104637,0.75805825,7140
1,1.073531389,2.115406036,-0.370888263,1.191472769,-0.991538882,0.2055666,-0.791219175,0.716968179,0,0.805656493,0.810185909,1.236060262,2.214872122,0.319279611,1.026933432,1.554273963,0,0.527463317,1.560250044,0.908784509,0,0.894532502,0.662770033,0.988315701,0.696575046,0.557770967,0.744656503,0.723060966,7141
1,2.289077759,-1.035382867,-0.276561856,2.069959641,-0.140574262,2.708367348,2.423067093,-1.574370384,0,3.839427233,-0.553622723,0.342229486,2.214872122,2.345598459,-0.991087973,1.649133563,0,1.605026841,-0.924894452,-1.405304193,1.550980687,0.727977097,0.643024683,0.971379876,1.858759522,2.323224068,1.547259569,1.516454816,7142
0,0.440319866,-0.690598011,0.253988177,0.999844015,1.692135334,0.851489067,0.027701003,-0.400200665,1.086538076,0.84292388,0.515859723,1.07294035,0,0.526863992,1.166201472,-0.043466602,2.548224449,0.535252333,0.799049616,1.593546033,0,0.438229889,1.058889389,0.984741569,0.720796049,0.616841972,0.67759943,0.649941921,7143
1,0.516085684,2.037488461,-0.512933314,1.292508125,0.811013997,0.901506662,0.246541813,-1.246180177,2.173076153,0.600056052,0.518773794,-0.204380527,2.214872122,0.449590623,0.438002497,1.463297367,0,0.717077434,1.755963564,0.242335126,0,0.796158314,1.017717957,1.051900387,0.908918917,0.887206316,1.036638141,0.834239304,7144
1,1.095492482,-0.163680896,0.473158419,0.822347283,1.647823811,1.059529066,-0.694176614,-0.190646797,0,0.818624496,-1.306437254,-1.628631473,2.214872122,1.07901752,0.149453685,-1.425869703,2.548224449,0.747259974,-0.979028046,0.580831468,0,0.929344893,1.173298597,1.146362305,0.816168904,0.846737981,0.919293463,0.849195182,7145
1,0.858129621,-1.788260698,-1.104417682,0.709612668,-0.404532194,0.81145674,-0.603075504,0.622724354,1.086538076,0.664896369,-1.844578266,-0.223799571,0,0.701080322,2.17384696,-1.383709669,0,1.531031013,-1.873480201,1.04085362,0,0.743773758,1.075529218,0.980218172,0.667400122,0.835566103,0.774302065,0.760512114,7146
0,1.512936115,0.452841312,0.518657029,0.449991941,-0.154053688,1.037360072,0.138606757,-1.221233368,2.173076153,0.278246731,0.816014111,1.610570312,0,0.819273591,-0.47224614,0.501386285,2.548224449,0.696631312,-0.839946508,-1.29043746,0,0.674054265,0.665157497,0.983765185,1.205401063,1.211245298,0.864585876,0.718994021,7147
1,1.16192472,0.506409585,1.368149638,0.228492886,-0.091058873,0.839213729,-0.423843861,0.515175581,2.173076153,0.852114856,0.748989403,-1.593677163,0,0.855978429,-0.458592445,-0.683079064,2.548224449,0.920565844,0.564193487,-0.86814934,0,0.911039591,0.943589687,0.98135668,1.023810029,0.932415187,0.880665362,0.800250947,7148
0,2.761424303,-1.538924813,-0.268239498,0.576372385,-0.954980671,1.577476263,-0.16044268,1.309041023,2.173076153,0.618060291,-2.191358805,-0.594983459,0,0.402348489,-1.661031008,0.728272974,0,1.116995454,-0.37856245,-1.583431125,3.101961374,0.729921341,0.871948898,1.01270926,2.305870056,0.744192421,1.484208941,1.230739713,7149
1,0.528896272,-0.078945629,0.50201118,1.308718801,1.591590524,1.095164299,0.2366395,0.106046557,0,1.191424727,-0.778010011,-1.243579507,1.107436061,0.7456882,-0.457682192,-0.449532658,0,1.129652619,-0.566780448,1.207327247,3.101961374,0.994809866,1.057353377,0.988971651,0.863161206,0.843672454,0.977311492,0.868470192,7150
0,0.711722374,0.716786861,1.591758847,0.676237702,-0.496156961,0.841778696,-0.902124882,-1.227331519,1.086538076,2.065824509,0.403180331,0.455414772,2.214872122,0.765884638,0.097569503,-1.164034486,0,0.389208019,1.351211429,-0.637860835,0,1.156954527,0.860963225,0.989585698,1.132958293,2.380315781,1.314048409,1.161757946,7151
0,0.537680686,-1.042200804,-0.126194447,0.626652062,0.480309457,0.442188054,0.443597585,-0.94349134,0,0.687181294,0.640195489,0.657927632,2.214872122,1.058996677,1.4856987,-1.220062852,0,1.115778327,-0.779150426,1.323858738,3.101961374,0.829131424,0.99729377,0.988976479,0.753075361,0.829585195,0.902515054,0.815988898,7152
1,0.930601239,-0.344839126,-0.355907589,0.540209174,-1.503365278,0.482861638,-0.855584085,1.357271671,0,0.390678555,-0.732355475,-1.621418834,2.214872122,0.267120063,2.197513342,-1.052532792,0,0.981174231,-1.013173819,0.316138446,3.101961374,1.686273217,1.024663329,0.98787117,0.753900111,0.565566003,0.781018138,0.706020832,7153
1,0.454960614,1.382007599,-0.37588203,1.724305153,0.45549348,0.837473154,0.400027454,1.555183649,1.086538076,0.547428429,1.476548314,0.478162795,0,0.471016437,-0.079018742,-0.648130715,0,1.503039122,-0.869095385,-0.647294343,0,0.959783077,0.999041259,0.987123132,0.659710646,0.484548718,0.934242606,0.811900437,7154
1,0.408293277,-1.55158639,1.252738595,0.904163718,0.068730585,1.090767145,0.139596984,0.84946382,0,1.315565586,0.451749027,-0.794722199,2.214872122,0.579199135,-1.070279598,-1.402570724,0,0.600485444,-0.122052893,1.613522887,1.550980687,1.631424427,0.913370609,0.990138352,1.050244093,0.707843602,0.945081234,0.834599078,7155
1,0.69543457,1.040144563,-0.981238484,1.221281171,-1.343246102,0.688794672,1.159533858,0.369929224,2.173076153,0.952837646,-0.248611391,0.582470834,2.214872122,0.763426006,0.782076538,-1.350425601,0,0.543041348,0.592509508,0.009826973,0,0.67051363,0.86423558,0.99140954,1.153639436,0.951803982,0.955515325,0.772450984,7156
1,0.557079673,-0.72663486,-1.228151798,1.18068397,0.584649384,1.30750978,-0.567427218,-1.511726022,2.173076153,0.411452621,0.239018202,0.523104012,0,0.540035605,-0.944665253,1.060559392,0,0.745799482,-1.038991332,-0.40534994,3.101961374,0.822438836,1.128726959,1.121284604,1.089746714,0.94888854,1.173009872,1.021213531,7157
1,0.584531069,2.173844337,-0.724337697,0.761452198,1.53280437,0.774813831,1.250635028,1.577913046,0,1.103795886,0.069999173,-0.216031954,1.107436061,0.942032874,0.837601721,0.60290277,2.548224449,1.073182106,1.307904601,-1.170576334,0,0.884171665,0.928224146,0.993800938,1.119608045,0.869310856,0.943599939,0.828260124,7158
1,0.618936718,-0.663326919,1.541821361,0.669115067,-0.570772409,0.833350837,-0.170344993,-0.784939945,2.173076153,0.920858204,-1.212213993,-0.249877125,2.214872122,1.612906337,0.018377867,0.538553536,0,1.73354578,-1.629462957,1.31387043,0,0.951448619,1.038275838,0.982873499,0.689945996,0.941682935,1.00778389,0.902765453,7159
1,0.444712073,-1.167842627,0.194618031,0.866648436,1.159002542,0.752736509,-0.998177171,-0.971764445,2.173076153,0.782238424,0.736361504,1.71654284,0,0.712144494,1.558518648,-0.977088749,0,1.82482338,0.669962049,-0.222783849,0,0.939896107,0.824255168,0.986509085,1.065674305,0.965077519,0.988081634,1.381490707,7160
1,0.731853366,1.817371726,1.047994733,0.528224647,-0.731496513,1.36119163,0.529747605,1.300171018,2.173076153,1.351574063,2.152624369,-0.584441721,0,0.953799486,1.215354919,-0.135552496,0,1.287137032,0.171100885,-0.009142974,0,1.04744637,0.97574532,0.98624742,0.988456905,0.824512839,1.318340421,1.026885748,7161
0,3.223888159,-0.355552763,1.284365535,1.467800736,1.116444588,1.551826239,0.327740669,-0.493335724,0,0.996400297,0.222504839,-1.174225807,2.214872122,0.906381726,-0.013480837,-0.089509465,0,0.398944318,-0.357741863,-0.844288111,3.101961374,0.844872117,1.039355516,0.974414825,0.768090546,0.253544956,0.86803329,1.178931117,7162
1,2.407301426,0.353496522,0.133583292,1.021433711,0.052045338,1.54953599,0.241590664,-1.633134246,2.173076153,0.650921106,-1.048051834,-1.191980362,0,1.552317023,1.336418033,0.909116685,0,0.426205933,0.855681539,0.386057347,3.101961374,2.929685593,1.542972088,0.979562223,1.927636623,0.902012587,1.233228922,1.300904393,7163
0,0.781814873,0.712890983,0.462061197,0.321427971,0.950015187,0.373024613,2.238884211,-0.910783172,0,0.393826157,1.529973865,0.284527212,0,1.236901045,0.935908496,1.542624354,2.548224449,0.597807944,-0.735010803,-0.57127142,3.101961374,0.771384001,1.043790936,0.983599424,0.77423799,0.956742048,0.787308931,0.72841841,7164
1,2.460374355,-0.283479095,-0.714905083,0.503669798,1.653040767,1.296791792,0.445578009,0.356624246,0,1.385190248,-0.009653464,-1.497691751,2.214872122,1.728991985,0.268696249,1.408933282,0,0.819551826,-0.83744812,0.504808545,3.101961374,2.196799517,1.396184564,1.303909063,1.008256793,1.060338497,1.181385756,1.154908657,7165
0,0.825187981,1.371293902,-1.696454763,0.189395413,-1.734158754,0.746690452,0.193069384,-0.043183181,2.173076153,0.613275945,0.132167101,1.248266578,0,0.420437485,-0.880037606,0.429270685,0,0.619957983,-0.626743793,-0.958599985,1.550980687,0.946894169,1.048899889,0.989997149,0.660033405,0.6365183,0.663738847,0.67778486,7166
0,1.103910804,-0.799682498,0.063115902,0.769983649,0.644673288,0.831610322,0.986243546,-0.716197371,2.173076153,0.99828887,0.089426652,1.51181066,0,1.901803493,0.36973384,1.11825192,2.548224449,1.165433407,0.322674721,-1.009097099,0,0.801716089,1.08936429,0.98877877,1.002580643,1.630261064,1.072981954,0.90530926,7167
0,0.808900177,0.889179289,-0.234392405,0.589087009,0.900752902,0.96819669,0.624809623,1.715398192,1.086538076,0.799109519,0.180735782,0.399931818,0,0.535118222,-0.37940082,-0.655342221,2.548224449,0.403569043,-1.208887219,-0.771594703,0,0.93348074,1.196177006,0.990187526,0.608430505,0.902044177,0.762377799,0.689966202,7168
0,0.601367891,-0.638003707,-1.093320489,1.625779748,-1.601068377,0.677252173,0.775324583,1.348401666,1.086538076,0.648151219,-1.326836109,-0.189954951,1.107436061,1.245155334,-0.259247988,-0.051787578,0,1.282268882,0.174432188,0.632438362,0,0.877803028,0.862699568,0.992745876,1.616144419,1.58394599,1.199716687,1.105332851,7169
0,0.521575928,-0.602940857,1.502980947,0.531476736,0.777658224,0.849107325,-0.502072036,0.790145695,1.086538076,0.889760017,-0.56722194,0.169677421,2.214872122,1.168935537,-1.029318452,-1.144064069,0,1.797075033,-1.397105336,-1.046276212,0,1.243275642,1.120512724,0.980611145,0.875994086,0.681121945,0.885195315,0.859542429,7170
1,0.278722852,-1.935330033,0.386600047,0.735746324,-1.082310081,0.713345408,-1.075415015,0.178669721,2.173076153,0.503362179,1.220105648,-0.607744575,0,1.036517143,0.103030995,-1.534043074,1.274112225,0.728517592,-1.065641642,1.240067005,0,1.510962605,1.006771326,0.989128768,0.792255223,1.269261599,0.924355805,0.778901398,7171
0,1.126054883,1.422914267,-0.198326409,0.306397468,-0.026845884,1.343877792,0.133655608,0.912108243,2.173076153,0.896558821,-1.410374284,-1.359539032,0,0.891629517,0.718359113,-1.042547464,0,1.568028808,-0.336921275,-0.807108998,3.101961374,1.037753701,0.854774773,1.002972007,1.233448982,1.592155099,1.076461911,1.094508648,7172
0,0.463928044,0.546342313,-1.704777598,1.952124476,1.376664639,0.613859951,-1.019962192,-0.551545143,0,0.603203654,0.300214708,-0.383035719,2.214872122,0.715832531,-0.594219506,0.050941192,2.548224449,0.418416917,-1.327980995,1.155720353,0,0.804739058,0.76976639,0.988797128,1.387284279,0.438910842,1.017283916,1.163998723,7173
1,1.678925395,-2.01129961,-0.203875035,0.713072658,0.882387757,0.74311775,-0.717942178,0.506305575,2.173076153,0.901217282,-0.268038839,1.455218077,2.214872122,0.743580759,0.41615653,-0.855046928,0,1.333871126,-0.68254292,-1.161142945,0,0.8073982,0.87903899,1.258366942,1.085904479,0.948216975,1.062782884,1.055888176,7174
1,0.783278883,-0.029273219,-0.5390113,0.910329461,1.164757967,1.208390832,-1.715103626,-0.905239403,0,1.813262224,1.066628695,0.921471834,2.214872122,0.446605057,-0.08903148,1.680753469,2.548224449,1.080484271,0.503397346,-0.08849512,0,0.840350807,0.642885566,1.169155478,1.185191393,0.856456101,0.864675224,0.787350118,7175
0,1.985648632,-0.943829894,1.706060171,3.852383614,-1.712041736,2.451225758,-1.352679491,-0.201734319,0,0.971471429,-0.777038634,1.123984694,2.214872122,1.007364035,-0.230120033,0.063700102,2.548224449,0.940525234,-1.8368361,-0.053535886,0,0.962678254,1.047052145,0.960725129,1.069214106,0.906468749,1.178125739,1.57058239,7176
1,0.760585845,-0.384771854,0.761686265,0.820132852,0.810891986,0.766569197,0.962478042,-1.081530809,2.173076153,0.510664582,-0.22044155,-0.214367464,1.107436061,0.597990632,0.334234178,0.979568064,0,0.624339342,1.222123861,-1.389211774,0,0.690199852,0.712634146,0.976614535,0.77973485,0.873917043,1.123575926,0.949496329,7177
0,0.429156333,0.618416011,0.348314613,0.811273277,-1.25225842,1.174129725,1.441749334,-0.144079819,0,1.429760098,0.808243155,0.69732058,2.214872122,1.454495907,2.022745371,1.718475461,0,1.339712977,1.868394613,-1.297096491,0,0.633686364,0.607963979,0.986409545,1.054813623,0.57825321,0.944367409,1.031871676,7178
0,0.475274593,0.874569774,-1.174885154,0.677014232,0.305439353,0.892162681,-0.990255296,-0.908011317,2.173076153,0.667792141,0.761617184,1.221634626,0,0.784676135,-0.622437179,0.762666523,2.548224449,0.581499696,-0.072916314,1.078032732,0,0.859675586,0.734983921,0.985170305,1.869527698,1.053251386,1.307674408,1.043276668,7179
1,0.624060988,1.243703961,-0.055727065,0.859403789,0.656900048,0.576209426,0.840679765,1.681026936,0,0.746104121,-0.371004462,-1.340674877,2.214872122,0.372668475,1.240841866,-0.523312449,0,0.906691611,-1.197227716,0.029248895,3.101961374,0.791871846,0.803419173,0.992422879,1.906714797,0.812211156,1.435479999,1.125000954,7180
